roc_auc,auprc,f1,precision,recall,set,dataset,model
0.6869578598227886,0.510895934273916,0.5393634840871022,0.46220095693779906,0.6474530831099196,train,20_latest+demo+phenotypes,RF
0.6858043845176977,0.5125661016554639,0.5386771300448431,0.46290944123314065,0.6441018766756033,train,20_latest+demo+phenotypes,RF
0.6711803934976646,0.4950029062317645,0.532139951179821,0.4469248291571754,0.6575067024128687,train,20_latest+demo+phenotypes,RF
0.6579435803366944,0.4906020841754865,0.5132530120481927,0.4660831509846827,0.5710455764075067,valid,20_latest+demo+phenotypes,RF
0.6844746429902349,0.520850226232195,0.5270588235294118,0.469601677148847,0.6005361930294906,valid,20_latest+demo+phenotypes,RF
0.5557087191064897,0.38153818223457076,0.45943304007820135,0.36153846153846153,0.6300268096514745,valid,20_latest+demo+phenotypes,RF
0.5878187942531106,0.4018186015656352,0.46652719665271963,0.38250428816466553,0.5978552278820375,valid,20_latest+demo+phenotypes,RF
0.6493706425271262,0.459354381010927,0.5164433617539587,0.4732142857142857,0.5683646112600537,valid,20_latest+demo+phenotypes,RF
0.6371249690460985,0.43597546306583845,0.5140913508260447,0.4126365054602184,0.6817010309278351,test,20_latest+demo+phenotypes,RF
0.6312013697915987,0.4279325104251381,0.4977145759268664,0.4107292539815591,0.6314432989690721,test,20_latest+demo+phenotypes,RF
0.6256264092170944,0.4235403686944716,0.508936970837253,0.40074074074074073,0.6971649484536082,test,20_latest+demo+phenotypes,RF
0.6353809610697668,0.4307166606339922,0.5118483412322274,0.4047976011994003,0.6958762886597938,test,20_latest+demo+phenotypes,RF
0.6372312712604429,0.42914472080920185,0.5115577889447236,0.41927512355848434,0.6559278350515464,test,20_latest+demo+phenotypes,RF
0.6269052354799145,0.4635934028198537,0.47607655502392343,0.4298056155507559,0.5335120643431636,train,20_latest+demo+phenotypes,LR
0.6255215625938428,0.4588026902043437,0.48424153166421213,0.4319495533368366,0.5509383378016086,train,20_latest+demo+phenotypes,LR
0.6579274122354762,0.4876878537644511,0.5078101071975498,0.4675690919345742,0.5556300268096515,train,20_latest+demo+phenotypes,LR
0.6521210287525372,0.4878298549458896,0.5015015015015015,0.4542981501632209,0.5596514745308311,train,20_latest+demo+phenotypes,LR
0.6422037642053163,0.4797875601588126,0.49042844120328166,0.44858254585881047,0.5408847184986595,train,20_latest+demo+phenotypes,LR
0.6681717699073421,0.5268225718557499,0.5238709677419354,0.5049751243781094,0.5442359249329759,valid,20_latest+demo+phenotypes,LR
0.6759288404554384,0.5273065428470183,0.5201005025125628,0.48936170212765956,0.5549597855227882,valid,20_latest+demo+phenotypes,LR
0.5801702648041014,0.4117465860170203,0.4702127659574468,0.3897707231040564,0.5924932975871313,valid,20_latest+demo+phenotypes,LR
0.5887214943938522,0.4175233155004704,0.4539170506912442,0.397979797979798,0.5281501340482574,valid,20_latest+demo+phenotypes,LR
0.6166979626835701,0.43010041446197667,0.4651741293532338,0.43387470997679817,0.5013404825737265,valid,20_latest+demo+phenotypes,LR
0.6298389908376452,0.4545027955600446,0.48096885813148793,0.4352818371607516,0.5373711340206185,test,20_latest+demo+phenotypes,LR
0.6375245187482894,0.460357827229277,0.4793577981651376,0.4318181818181818,0.538659793814433,test,20_latest+demo+phenotypes,LR
0.6435751919141893,0.45589868687502316,0.49268841394825647,0.437125748502994,0.5644329896907216,test,20_latest+demo+phenotypes,LR
0.6366993529005435,0.4555610069889743,0.4812712826333712,0.4300202839756592,0.5463917525773195,test,20_latest+demo+phenotypes,LR
0.6335530517288568,0.45833717376732974,0.4774566473988439,0.4329140461215933,0.5322164948453608,test,20_latest+demo+phenotypes,LR
0.6293336164447,0.47635583347679944,0.37457627118644066,0.5092165898617511,0.29624664879356566,train,20_latest+demo+phenotypes,GFN
0.6151554353764386,0.44759830987963967,0.5031164298180005,0.4005557761016276,0.6762734584450402,train,20_latest+demo+phenotypes,GFN
0.6451944106761024,0.4836100509540621,0.5191919191919191,0.4165316045380875,0.6890080428954424,train,20_latest+demo+phenotypes,GFN
0.6410662308741539,0.47696643126078225,0.4373831775700935,0.4945054945054945,0.3920911528150134,train,20_latest+demo+phenotypes,GFN
0.6179553434783082,0.4597596988739251,0.3337690631808279,0.47696139476961397,0.2567024128686327,train,20_latest+demo+phenotypes,GFN
0.6576559464241135,0.5142506266617555,0.3867403314917128,0.6176470588235294,0.28150134048257375,valid,20_latest+demo+phenotypes,GFN
0.6631083276349257,0.5233656199647063,0.5401459854014599,0.44197952218430037,0.6943699731903485,valid,20_latest+demo+phenotypes,GFN
0.5707036719453821,0.4076254059439764,0.481581311769991,0.3621621621621622,0.7184986595174263,valid,20_latest+demo+phenotypes,GFN
0.5926362100342628,0.41636408975698264,0.3872752420470263,0.4,0.3753351206434316,valid,20_latest+demo+phenotypes,GFN
0.5844684923279534,0.4171295650255348,0.2407766990291262,0.43661971830985913,0.16621983914209115,valid,20_latest+demo+phenotypes,GFN
0.6181017601365882,0.44880637853163724,0.37048917401764236,0.49044585987261147,0.297680412371134,test,20_latest+demo+phenotypes,GFN
0.6218622518800423,0.45291609715801073,0.5016136468418626,0.3905240488155061,0.7010309278350515,test,20_latest+demo+phenotypes,GFN
0.6227204080701707,0.4384406956482414,0.5034137460172963,0.3891625615763547,0.7126288659793815,test,20_latest+demo+phenotypes,GFN
0.618318030158875,0.43412328231589337,0.42723631508678234,0.44321329639889195,0.41237113402061853,test,20_latest+demo+phenotypes,GFN
0.5955897206980593,0.4257435922500283,0.31913116123642443,0.45368171021377673,0.24613402061855671,test,20_latest+demo+phenotypes,GFN
1.0,1.0,1.0,1.0,1.0,train,20_latest+demo+phenotypes,XGB
1.0,1.0,1.0,1.0,1.0,train,20_latest+demo+phenotypes,XGB
1.0,1.0,1.0,1.0,1.0,train,20_latest+demo+phenotypes,XGB
1.0,1.0,1.0,1.0,1.0,train,20_latest+demo+phenotypes,XGB
1.0,1.0,1.0,1.0,1.0,train,20_latest+demo+phenotypes,XGB
0.5916285868310702,0.43614389152605754,0.34670947030497595,0.432,0.289544235924933,valid,20_latest+demo+phenotypes,XGB
0.5877102531540235,0.4244270452971728,0.32414910858995144,0.4098360655737705,0.2680965147453083,valid,20_latest+demo+phenotypes,XGB
0.5795407264293958,0.39647408516040383,0.36923076923076925,0.38596491228070173,0.353887399463807,valid,20_latest+demo+phenotypes,XGB
0.6067013274576418,0.4356356427979062,0.4136947218259629,0.4420731707317073,0.38873994638069703,valid,20_latest+demo+phenotypes,XGB
0.6579544344466033,0.4840000508492308,0.4431314623338257,0.4934210526315789,0.40214477211796246,valid,20_latest+demo+phenotypes,XGB
0.6031473601209483,0.4216379273498059,0.39408866995073893,0.43410852713178294,0.36082474226804123,test,20_latest+demo+phenotypes,XGB
0.5846238938053097,0.39796137514573604,0.3978709248170326,0.41127922971114167,0.3853092783505155,test,20_latest+demo+phenotypes,XGB
0.5869658008263063,0.41355510483910884,0.4059278350515464,0.4059278350515464,0.4059278350515464,test,20_latest+demo+phenotypes,XGB
0.6163964445371252,0.42858080316410085,0.44794188861985473,0.4223744292237443,0.47680412371134023,test,20_latest+demo+phenotypes,XGB
0.5916247702894678,0.4010863416164369,0.39563437926330147,0.42028985507246375,0.37371134020618557,test,20_latest+demo+phenotypes,XGB
0.6875911292977752,0.5289118921511429,0.005344021376085505,0.8,0.002680965147453083,train,20_latest+demo+aggregate,EBM
0.6858056282177912,0.5302472111356333,0.004010695187165776,0.75,0.0020107238605898124,train,20_latest+demo+aggregate,EBM
0.7199865770840794,0.575389106676998,0.07275047862156989,0.76,0.03820375335120643,train,20_latest+demo+aggregate,EBM
0.7004898821605468,0.5526914102002255,0.1708185053380783,0.7422680412371134,0.09651474530831099,train,20_latest+demo+aggregate,EBM
0.7166570788695806,0.5630321097878808,0.19455703532136656,0.7148936170212766,0.1126005361930295,train,20_latest+demo+aggregate,EBM
0.6439996671406295,0.5009885404341463,0.0053475935828877,1.0,0.002680965147453083,valid,20_latest+demo+aggregate,EBM
0.6777161505537406,0.5412439441773801,0.005333333333333333,0.5,0.002680965147453083,valid,20_latest+demo+aggregate,EBM
0.616256562213949,0.44741982345754866,0.05670103092783505,0.7333333333333333,0.029490616621983913,valid,20_latest+demo+aggregate,EBM
0.5839257868325174,0.41539640519656756,0.13207547169811318,0.5490196078431373,0.07506702412868632,valid,20_latest+demo+aggregate,EBM
0.5990129996056339,0.43380071902786205,0.09429280397022331,0.6333333333333333,0.05093833780160858,valid,20_latest+demo+aggregate,EBM
0.6226120694149386,0.46361984027474645,0.002574002574002574,1.0,0.001288659793814433,test,20_latest+demo+aggregate,EBM
0.6175323712643529,0.45847457560974886,0.007702182284980745,1.0,0.003865979381443299,test,20_latest+demo+aggregate,EBM
0.6202164003545036,0.4525687651568977,0.07272727272727272,0.6122448979591837,0.03865979381443299,test,20_latest+demo+aggregate,EBM
0.619165596856387,0.45252472201025506,0.15124153498871332,0.6090909090909091,0.08634020618556701,test,20_latest+demo+aggregate,EBM
0.6213323699610307,0.45279017392832954,0.16071428571428573,0.6,0.09278350515463918,test,20_latest+demo+aggregate,EBM
0.699481580575485,0.5493416506231988,0.5367298578199052,0.48089171974522293,0.6072386058981233,train,20_latest+demo+aggregate,RF
0.7091534970133109,0.5614032669380387,0.5462085308056873,0.4893842887473461,0.6179624664879356,train,20_latest+demo+aggregate,RF
0.7011234908264682,0.5535442907001136,0.5449672424061941,0.4903536977491961,0.6132707774798928,train,20_latest+demo+aggregate,RF
0.7071873202288046,0.5628658815116484,0.5443335290663535,0.4843260188087774,0.621313672922252,train,20_latest+demo+aggregate,RF
0.7075873394043989,0.5525539197077559,0.5452352231604343,0.4956140350877193,0.6058981233243967,train,20_latest+demo+aggregate,RF
0.6124684778558068,0.4724039685976226,0.4704433497536946,0.43507972665148065,0.5120643431635389,valid,20_latest+demo+aggregate,RF
0.6507255972473976,0.5135165437824996,0.5018450184501845,0.4636363636363636,0.546916890080429,valid,20_latest+demo+aggregate,RF
0.6033184632027584,0.43438245036043277,0.48962655601659755,0.3993231810490694,0.6327077747989276,valid,20_latest+demo+aggregate,RF
0.5788967159081453,0.40762852513137715,0.4351851851851852,0.38289205702647655,0.5040214477211796,valid,20_latest+demo+aggregate,RF
0.5872579985744936,0.4136017881184251,0.42144638403990026,0.3939393939393939,0.45308310991957107,valid,20_latest+demo+aggregate,RF
0.6167275698254853,0.4416745414835398,0.4772475027746948,0.4191033138401559,0.5541237113402062,test,20_latest+demo+aggregate,RF
0.6155407320760619,0.43956358288530983,0.47661971830985916,0.42342342342342343,0.5451030927835051,test,20_latest+demo+aggregate,RF
0.621907460867752,0.4418462742414488,0.47603485838779963,0.41226415094339625,0.5631443298969072,test,20_latest+demo+aggregate,RF
0.6170191881606215,0.4405062946362196,0.46910880262438487,0.4074074074074074,0.5528350515463918,test,20_latest+demo+aggregate,RF
0.6200070542312354,0.4448938355584114,0.4726224783861671,0.42752867570385816,0.5283505154639175,test,20_latest+demo+aggregate,RF
0.6225478756697891,0.4602497347743355,0.4763897190675433,0.4298813376483279,0.5341823056300268,train,20_latest+demo+aggregate,LR
0.6152695165941251,0.45443211860495203,0.4696428571428572,0.42237687366167026,0.5288203753351206,train,20_latest+demo+aggregate,LR
0.6252892168036094,0.47255761852556777,0.4758745476477684,0.43256578947368424,0.5288203753351206,train,20_latest+demo+aggregate,LR
0.6309679514314761,0.47541524349863484,0.4760751059963658,0.43425414364640885,0.5268096514745308,train,20_latest+demo+aggregate,LR
0.6351291458177306,0.47666946890977674,0.48083409996933457,0.4431882419446015,0.5254691689008043,train,20_latest+demo+aggregate,LR
0.606415502563379,0.4824351273094905,0.46558197747183977,0.43661971830985913,0.49865951742627346,valid,20_latest+demo+aggregate,LR
0.6532365146729475,0.5057379744876394,0.5059382422802849,0.4541577825159915,0.5710455764075067,valid,20_latest+demo+aggregate,LR
0.6030000759787694,0.4343884165154791,0.4713375796178344,0.39015817223198596,0.5951742627345844,valid,20_latest+demo+aggregate,LR
0.5924462631108602,0.4170520346207693,0.4567307692307693,0.4139433551198257,0.5093833780160858,valid,20_latest+demo+aggregate,LR
0.5595981084904466,0.4066573382668027,0.3698630136986301,0.37815126050420167,0.36193029490616624,valid,20_latest+demo+aggregate,LR
0.5996613806091728,0.43945043620780244,0.4573991031390135,0.40476190476190477,0.5257731958762887,test,20_latest+demo+aggregate,LR
0.6080873584266294,0.45073526955244797,0.46529705719044967,0.408780487804878,0.5399484536082474,test,20_latest+demo+aggregate,LR
0.6076849577071957,0.4395250195667646,0.4676180021953897,0.4072657743785851,0.5489690721649485,test,20_latest+demo+aggregate,LR
0.6084873154169979,0.4452543374381623,0.4554230550823396,0.4071065989847716,0.5167525773195877,test,20_latest+demo+aggregate,LR
0.6044991495822853,0.4434512133619454,0.45727754861520337,0.4212812160694897,0.5,test,20_latest+demo+aggregate,LR
0.622239098855615,0.4606992871977514,0.46357208730402705,0.4281658148779103,0.5053619302949062,train,20_latest+demo+aggregate,GFN
0.6102966383012595,0.4577397505322979,0.46941176470588236,0.41823899371069184,0.5348525469168901,train,20_latest+demo+aggregate,GFN
0.6251518444750772,0.47349572788535177,0.3594429939077459,0.5124069478908189,0.27680965147453085,train,20_latest+demo+aggregate,GFN
0.6299721999109963,0.47901435049241736,0.4954029204975662,0.41523118766999095,0.613941018766756,train,20_latest+demo+aggregate,GFN
0.611319751223801,0.4545257452333523,0.48275862068965514,0.40151178301467316,0.6052278820375335,train,20_latest+demo+aggregate,GFN
0.5884700408476337,0.44564234722934215,0.45153061224489793,0.4306569343065693,0.4745308310991957,valid,20_latest+demo+aggregate,GFN
0.6504886158477241,0.505875099537276,0.5068322981366459,0.4722222222222222,0.546916890080429,valid,20_latest+demo+aggregate,GFN
0.573381019056199,0.40466647716354737,0.34101382488479265,0.39928057553956836,0.2975871313672922,valid,20_latest+demo+aggregate,GFN
0.5648334075030844,0.3990367207410471,0.4566596194503171,0.3769633507853403,0.579088471849866,valid,20_latest+demo+aggregate,GFN
0.5483007890937903,0.39403660873323204,0.43902439024390244,0.38729508196721313,0.5067024128686327,valid,20_latest+demo+aggregate,GFN
0.5954247689861456,0.43586504751026467,0.4432686654908877,0.40756756756756757,0.48582474226804123,test,20_latest+demo+aggregate,GFN
0.5911677929542404,0.43418861976600115,0.4481605351170569,0.3948919449901768,0.5180412371134021,test,20_latest+demo+aggregate,GFN
0.5915315012968055,0.4236721230321613,0.3365539452495974,0.44849785407725323,0.2693298969072165,test,20_latest+demo+aggregate,GFN
0.5924935159722131,0.433339226298702,0.4664634146341463,0.3850671140939597,0.5914948453608248,test,20_latest+demo+aggregate,GFN
0.5773949359417153,0.40626941995890764,0.46105593308938836,0.38786279683377306,0.5682989690721649,test,20_latest+demo+aggregate,GFN
0.999947990723354,0.999838745652184,0.9936729936729937,0.9874255459960292,1.0,train,20_latest+demo+aggregate,XGB
0.999947990723354,0.999838745652184,0.9936729936729937,0.9874255459960292,1.0,train,20_latest+demo+aggregate,XGB
0.999947990723354,0.999838745652184,0.9936729936729937,0.9874255459960292,1.0,train,20_latest+demo+aggregate,XGB
0.9999669854156943,0.9998966106019818,0.9946666666666667,0.9893899204244032,1.0,train,20_latest+demo+aggregate,XGB
0.9999990954908409,0.999996411023899,0.999330207635633,0.998661311914324,1.0,train,20_latest+demo+aggregate,XGB
0.5833107206043568,0.40242363289306043,0.36419753086419754,0.4290909090909091,0.3163538873994638,valid,20_latest+demo+aggregate,XGB
0.5769610663077575,0.40312709363615096,0.3454833597464342,0.42248062015503873,0.29222520107238603,valid,20_latest+demo+aggregate,XGB
0.5842731183495964,0.4371900378881762,0.4291609353507565,0.4406779661016949,0.41823056300268097,valid,20_latest+demo+aggregate,XGB
0.5719898839695651,0.3864108728272234,0.38135593220338987,0.40298507462686567,0.36193029490616624,valid,20_latest+demo+aggregate,XGB
0.5887413935953516,0.42055478570692123,0.3816568047337279,0.42574257425742573,0.34584450402144773,valid,20_latest+demo+aggregate,XGB
0.5870892091441082,0.3925400289002048,0.3646643109540636,0.40375586854460094,0.3324742268041237,test,20_latest+demo+aggregate,XGB
0.5676012844239968,0.38291751842343574,0.3398409255242227,0.3871499176276771,0.30283505154639173,test,20_latest+demo+aggregate,XGB
0.5799429307805597,0.3844850265319909,0.3740296400846859,0.41341653666146644,0.34149484536082475,test,20_latest+demo+aggregate,XGB
0.5672241355715719,0.39109517611852335,0.3547008547008547,0.3964968152866242,0.32087628865979384,test,20_latest+demo+aggregate,XGB
0.5715275424557196,0.39470899041953533,0.3648068669527897,0.409967845659164,0.3286082474226804,test,20_latest+demo+aggregate,XGB
0.7173791033058,0.5734984930544534,0.2665198237885463,0.7469135802469136,0.16219839142091153,train,20_all,EBM
0.7078813048810932,0.5607166468890352,0.1583081570996979,0.803680981595092,0.08780160857908847,train,20_all,EBM
0.7531158079256711,0.6161102192119192,0.3945578231292517,0.7173144876325088,0.27211796246648795,train,20_all,EBM
0.756228902323865,0.6148317106479817,0.4221585482330468,0.7342192691029901,0.29624664879356566,train,20_all,EBM
0.7265051484661333,0.5782983675111277,0.2681318681318681,0.7439024390243902,0.16353887399463807,train,20_all,EBM
0.6808168079509973,0.5310032350745111,0.14903846153846154,0.7209302325581395,0.08310991957104558,valid,20_all,EBM
0.7111504271092248,0.5667280938215516,0.09547738693467335,0.76,0.05093833780160858,valid,20_all,EBM
0.5956048090942968,0.420332490907524,0.28363636363636363,0.4406779661016949,0.20911528150134048,valid,20_all,EBM
0.6048669828830686,0.45074509110533234,0.3167259786476868,0.4708994708994709,0.2386058981233244,valid,20_all,EBM
0.6742464534195874,0.5143400421536289,0.17757009345794392,0.6909090909090909,0.10187667560321716,valid,20_all,EBM
0.6469968198939096,0.4756897111149959,0.12339930151338765,0.6385542168674698,0.06829896907216494,test,20_all,EBM
0.6558634835194912,0.4839267016914962,0.06862745098039215,0.7,0.03608247422680412,test,20_all,EBM
0.6538050490700796,0.47830478660521286,0.3123844731977819,0.5522875816993464,0.21778350515463918,test,20_all,EBM
0.649634418131818,0.47481047344114785,0.32223222322232226,0.5343283582089552,0.23067010309278352,test,20_all,EBM
0.634499589453517,0.4659123195102779,0.21443736730360935,0.608433734939759,0.13015463917525774,test,20_all,EBM
0.7095372350240419,0.5588478763358534,0.5574237674551153,0.4848785324739712,0.6554959785522788,train,20_all,RF
0.7072107244032952,0.5534323150576036,0.5540540540540541,0.4932008368200837,0.6320375335120644,train,20_all,RF
0.7170906779477049,0.5640730089671282,0.5591654247391952,0.5034889962426194,0.628686327077748,train,20_all,RF
0.7179785667509668,0.5590161885068665,0.5607587433313574,0.5026567481402763,0.6340482573726541,train,20_all,RF
0.7084102166118535,0.5517346950650107,0.553909952606635,0.4962845010615711,0.6266756032171582,train,20_all,RF
0.6540397188061927,0.5151396481728879,0.4956413449564135,0.4627906976744186,0.5335120643431636,valid,20_all,RF
0.6971486253269801,0.5434278266408116,0.5295566502463055,0.489749430523918,0.5764075067024129,valid,20_all,RF
0.5843201528258675,0.3968063616939816,0.4872057318321393,0.39403973509933776,0.6380697050938338,valid,20_all,RF
0.5906300087194682,0.40913419727072275,0.44933920704845814,0.3813084112149533,0.546916890080429,valid,20_all,RF
0.6292778760677731,0.45236677318273877,0.42934782608695654,0.43526170798898073,0.42359249329758714,valid,20_all,RF
0.6505886943318518,0.4584611765412188,0.5085085085085085,0.4157119476268412,0.654639175257732,test,20_all,RF
0.6517343959753411,0.44984426903737496,0.5010775862068967,0.4305555555555556,0.5992268041237113,test,20_all,RF
0.652835703207476,0.4528263110365808,0.5207920792079208,0.4228295819935691,0.6778350515463918,test,20_all,RF
0.6510289728517992,0.4541375026292083,0.5182226660009984,0.4229828850855746,0.6688144329896907,test,20_all,RF
0.6534580395427946,0.4658860856299875,0.5027932960893855,0.4437869822485207,0.5798969072164949,test,20_all,RF
0.6237042906296469,0.45790042639415196,0.4809069212410501,0.43333333333333335,0.5402144772117963,train,20_all,LR
0.6193488529014844,0.4557208606180402,0.4821481262909412,0.4306800210859251,0.5475871313672922,train,20_all,LR
0.6484715604230209,0.48294899151232185,0.4995453167626553,0.4560044272274488,0.5522788203753352,train,20_all,LR
0.6451407054447834,0.47963805246231794,0.4938875305623472,0.45393258426966293,0.5415549597855228,train,20_all,LR
0.6386793442670401,0.47190973616714543,0.48332823493423066,0.4445694991558807,0.5294906166219839,train,20_all,LR
0.6389995405093472,0.5083544048168738,0.49370277078085645,0.4655581947743468,0.5254691689008043,valid,20_all,LR
0.6659973298889624,0.5113657310963332,0.5356265356265356,0.4943310657596372,0.5844504021447721,valid,20_all,LR
0.575455963067082,0.3985183558934454,0.453781512605042,0.37305699481865284,0.579088471849866,valid,20_all,LR
0.5858614364329053,0.40725144214217496,0.4403669724770642,0.3847695390781563,0.514745308310992,valid,20_all,LR
0.5964894190518574,0.434933356789411,0.39999999999999997,0.42813455657492355,0.3753351206434316,valid,20_all,LR
0.6167727788131948,0.45237104658243815,0.46136363636363636,0.41260162601626016,0.5231958762886598,test,20_all,LR
0.6263318323406363,0.4608470110837839,0.47651386530843237,0.4248234106962664,0.5425257731958762,test,20_all,LR
0.6318599547747208,0.45218826655746736,0.48918469217970045,0.4294060370009737,0.5682989690721649,test,20_all,LR
0.629173074667327,0.4584360318007726,0.4739553520320549,0.42636457260556127,0.5335051546391752,test,20_all,LR
0.6258439011039139,0.45856201632478016,0.4631956912028726,0.4324022346368715,0.49871134020618557,test,20_all,LR
0.6177528464903236,0.45696270740099465,0.4949640287769784,0.38536221060492903,0.6916890080428955,train,20_all,GFN
0.5681149667321531,0.3932032597190307,0.5016812373907195,0.3348294434470377,1.0,train,20_all,GFN
0.6469757284012256,0.47581215043348013,0.4499640028797697,0.4860031104199067,0.41890080428954424,train,20_all,GFN
0.6383328041954752,0.46942735669353697,0.433465560764515,0.46916471506635443,0.40281501340482573,train,20_all,GFN
0.6429254494506011,0.4751372469188271,0.5111969111969111,0.41496030087755953,0.6655495978552279,train,20_all,GFN
0.6362027981895344,0.48386760505045406,0.49416342412451364,0.38778625954198476,0.6809651474530831,valid,20_all,GFN
0.5946767826971016,0.4233396489536153,0.5016812373907195,0.3348294434470377,1.0,valid,20_all,GFN
0.5620095299084998,0.3982128306301804,0.40293040293040294,0.36995515695067266,0.44235924932975873,valid,20_all,GFN
0.5649998371883515,0.40474382976545636,0.39010989010989017,0.4,0.3806970509383378,valid,20_all,GFN
0.5960697268020536,0.4268761413964692,0.47404063205417607,0.4093567251461988,0.5630026809651475,valid,20_all,GFN
0.5994463324514187,0.4414435077427035,0.4757548032936871,0.36879432624113473,0.6701030927835051,test,20_all,GFN
0.5609934410311885,0.3817172115442269,0.4952137843012125,0.3290924512298558,1.0,test,20_all,GFN
0.609609801634366,0.4410210573769786,0.43137254901960786,0.4236024844720497,0.43943298969072164,test,20_all,GFN
0.6080539607960693,0.44026255206664433,0.4255599472990777,0.4353099730458221,0.4162371134020619,test,20_all,GFN
0.6190324136223233,0.44960014527656217,0.48828124999999994,0.39308176100628933,0.6443298969072165,test,20_all,GFN
1.0,1.0,1.0,1.0,1.0,train,20_all,XGB
1.0,1.0,1.0,1.0,1.0,train,20_all,XGB
1.0,1.0,1.0,1.0,1.0,train,20_all,XGB
1.0,1.0,1.0,1.0,1.0,train,20_all,XGB
1.0,1.0,1.0,1.0,1.0,train,20_all,XGB
0.6127904831164319,0.43185732257371645,0.37325038880248834,0.4444444444444444,0.32171581769436997,valid,20_all,XGB
0.601160304349242,0.43284871885450665,0.37419354838709673,0.46963562753036436,0.3109919571045576,valid,20_all,XGB
0.5733973002210621,0.4049055622879719,0.3983628922237381,0.40555555555555556,0.3914209115281501,valid,20_all,XGB
0.5934954937353696,0.42694979715057274,0.39124087591240875,0.42948717948717946,0.35924932975871315,valid,20_all,XGB
0.6576975538454302,0.48218613158954343,0.4188976377952756,0.5076335877862596,0.35656836461126007,valid,20_all,XGB
0.6080038643502287,0.42386229016250226,0.4044168391994479,0.43536404160475484,0.37757731958762886,test,20_all,XGB
0.579066039334263,0.3953030521908935,0.37890353920888276,0.4105263157894737,0.35180412371134023,test,20_all,XGB
0.5912463995725104,0.40436357386967847,0.42204132748904194,0.4104750304506699,0.43427835051546393,test,20_all,XGB
0.6022162993470356,0.42994678046699125,0.42105263157894735,0.4194373401534527,0.422680412371134,test,20_all,XGB
0.590657460867752,0.4009297027948944,0.3740185581727338,0.4192,0.33762886597938147,test,20_all,XGB
